dataset,dim,query_id,ranking_est,bound_est,correction,confidence,adaptive_depth,adaptive_factor,stopped_by_bound,hit_max_fallback,false_safe,pool_has_true_topk,recall_at_k,pool_recall_at_k,oracle_depth,boundary_margin,rel_margin,difficulty
isotropic,768,22,ADC,ADC,none,0.99,452,45.20,true,false,true,false,0.800,0.900,683,0.7515,0.0009206,hard
isotropic,768,23,ADC,ADC,none,0.99,97,9.70,true,false,true,false,0.500,0.500,336,2.927,0.003896,easy
isotropic,768,24,ADC,ADC,none,0.99,551,55.10,true,false,true,true,0.900,0.900,585,1.134,0.003112,medium
isotropic,768,25,ADC,ADC,none,0.99,339,33.90,true,false,false,true,1.000,1.000,339,0.06177,0.001199,hard
isotropic,768,26,ADC,ADC,none,0.99,225,22.50,true,false,true,true,0.300,0.300,994,0.1177,0.001393,hard
isotropic,768,27,ADC,ADC,none,0.99,525,52.50,true,false,true,false,0.800,0.900,669,0.06421,0.001675,hard
isotropic,768,28,ADC,ADC,none,0.99,204,20.40,true,false,true,false,0.600,0.600,584,1.478,0.001790,medium
isotropic,768,29,ADC,ADC,none,0.99,383,38.30,true,false,true,true,0.800,0.800,494,1.571,0.0003403,medium
isotropic,768,30,ADC,ADC,none,0.99,124,12.40,true,false,true,false,0.600,0.600,497,3.217,0.0001938,easy
isotropic,768,31,ADC,ADC,none,0.99,125,12.50,true,false,true,false,0.400,0.600,329,0.3033,0.001464,hard
isotropic,768,32,ADC,ADC,none,0.99,269,26.90,true,false,true,false,0.600,0.700,537,2.481,0.0003053,medium
isotropic,768,33,ADC,ADC,none,0.99,228,22.80,true,false,true,false,0.800,0.900,286,0.6855,0.0004106,hard
isotropic,768,34,ADC,ADC,none,0.99,133,13.30,true,false,true,false,0.300,0.400,923,2.122,0.001117,medium
isotropic,768,35,ADC,ADC,none,0.99,766,76.60,true,false,true,true,0.800,0.800,899,1.432,0.001792,medium
isotropic,768,36,ADC,ADC,none,0.99,33,3.30,true,false,true,true,0.500,0.500,752,3.688,0.003023,easy
isotropic,768,37,ADC,ADC,none,0.99,259,25.90,true,false,true,true,0.700,0.700,536,2.816,0.0002542,easy
isotropic,768,38,ADC,ADC,none,0.99,362,36.20,true,false,true,false,0.600,0.700,641,1.157,0.002466,medium
isotropic,768,39,ADC,ADC,none,0.99,526,52.60,true,false,true,false,0.600,0.700,630,0.6821,0.002274,hard
isotropic,768,40,ADC,ADC,none,0.99,371,37.10,true,false,true,false,0.900,0.900,702,0.07971,0.0008615,hard
isotropic,768,41,ADC,ADC,none,0.99,273,27.30,true,false,false,false,0.900,1.000,256,0.4369,0.0007250,hard
isotropic,768,42,ADC,ADC,none,0.99,264,26.40,true,false,true,false,0.600,0.700,856,0.5065,0.001377,hard
isotropic,768,43,ADC,ADC,none,0.99,102,10.20,true,false,true,true,0.500,0.500,876,0.01526,0.004385,hard
isotropic,768,44,ADC,ADC,none,0.99,298,29.80,true,false,true,true,0.800,0.800,550,2.670,6.334e-05,easy
isotropic,768,45,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,669,0.2212,0.0004049,hard
isotropic,768,46,ADC,ADC,none,0.99,568,56.80,true,false,true,true,0.700,0.700,936,1.364,0.003666,medium
isotropic,768,47,ADC,ADC,none,0.99,561,56.10,true,false,false,false,0.900,1.000,419,2.953,8.530e-05,easy
isotropic,768,48,ADC,ADC,none,0.99,292,29.20,true,false,true,false,0.700,0.900,779,2.405,0.0001065,medium
